Student_ID,Gender,Age,Study_Hours_per_Week,Attendance_Percentage,Previous_Grade,Internet_Usage_Hours,Final_Score,Result,Age_scaled,StudyHours_scaled,Attendance_scaled,PreviousGrade_scaled,InternetUsage_scaled,FinalScore_scaled
859,0,19,13,68.0,71.0,5,37.22,0,-0.9831532564871651,-0.8975438412770403,-0.46958123215562253,0.24813481342376814,-0.018017914352837915,-0.5669757850162017
860,1,22,6,87.0,71.0,7,38.41,0,0.4878989976083445,-1.590857335973496,0.8455784687519275,0.24813481342376814,0.7653696662053279,-0.43985188810766424
861,0,18,19,52.0,45.0,4,31.47,0,-1.473504007852335,-0.3032751315372212,-1.5770841381830332,-1.3880572101668924,-0.4097117046319208,-1.1812299087339262
862,1,18,7,54.0,87.0,4,30.09,0,-1.473504007852335,-1.4918125510168596,-1.4386462749296067,1.2550222125564823,-0.4097117046319208,-1.32865089842618
863,0,18,8,62.0,77.0,9,37.87,0,-1.473504007852335,-1.3927677660602231,-0.8848948219159015,0.625717588098536,1.5487572467634936,-0.4975383623350679
864,0,18,18,96.0,56.0,6,38.82,0,-1.473504007852335,-0.40231991649385773,1.468548853392346,-0.6958221232631515,0.37367587592624496,-0.396052898416487
865,0,18,29,95.0,49.0,4,41.79,0,-1.473504007852335,0.6871727180291441,1.399329921765633,-1.1363353603837139,-0.4097117046319208,-0.07877729016576683
866,1,22,14,80.0,89.0,2,38.09,0,0.4878989976083445,-0.7984990563204039,0.36104594736493545,1.3808831374480717,-1.1930992851900866,-0.47403646542760647
867,1,20,25,65.0,66.0,6,41.25,0,-0.49280250512199525,0.290993578202598,-0.677238027035762,-0.06651749880520506,0.37367587592624496,-0.13646376439317043
868,0,19,16,99.0,93.0,2,53.95,1,-0.9831532564871651,-0.6004094864071308,1.6762056482724856,1.6326049872312502,-1.1930992851900866,1.2202366479920648
869,1,18,31,81.0,89.0,5,53.64,1,-1.473504007852335,0.8852622879424172,0.4302648789916486,1.3808831374480717,-0.018017914352837915,1.1871203387133697
870,0,24,6,71.0,74.0,6,39.76,0,1.4686005003386842,-1.590857335973496,-0.26192443727548304,0.4369262007611521,0.37367587592624496,-0.2956357025391549
871,1,20,17,78.0,91.0,4,45.12,0,-0.49280250512199525,-0.5013647014504943,0.22260808411150912,1.5067440623396609,-0.4097117046319208,0.27695596756988905
872,0,20,36,71.0,60.0,3,49.54,0,-0.49280250512199525,1.3804862127256,-0.26192443727548304,-0.4441002734799729,-0.8014054949110037,0.7491304418016009
873,0,19,35,92.0,64.0,7,48.34,0,-0.9831532564871651,1.2814414277689634,1.1916731268854934,-0.19237842369679434,0.7653696662053279,0.6209382768518154
874,1,22,20,52.0,67.0,2,32.5,0,0.4878989976083445,-0.20423034658058464,-1.5770841381830332,-0.0035870363594104303,-1.1930992851900866,-1.0711983004853598
875,0,21,36,59.0,86.0,6,65.55,1,-0.0024517537568253616,1.3804862127256,-1.092551616796041,1.1920917501106878,0.37367587592624496,2.459427575839995
876,1,21,36,91.0,54.0,4,52.66,1,-0.0024517537568253616,1.3804862127256,1.1224541952587803,-0.8216830481547407,-0.4097117046319208,1.0824300706710441
877,0,20,38,70.0,43.0,6,47.8,0,-0.49280250512199525,1.5785757826388729,-0.3311433689021962,-1.5139181350584818,0.37367587592624496,0.563251802624411
878,0,23,15,65.0,68.0,4,36.3,0,0.9782497489735144,-0.6994542713637673,-0.677238027035762,0.05934342608638421,-0.4097117046319208,-0.6652564448110379
879,1,23,14,61.0,48.0,4,32.16,0,0.9782497489735144,-0.7984990563204039,-0.9541137535426146,-1.1992658228295086,-0.4097117046319208,-1.1075194138877995
880,1,19,19,51.0,66.0,4,31.34,0,-0.9831532564871651,-0.3032751315372212,-1.6463030698097463,-0.06651749880520506,-0.4097117046319208,-1.1951173932701529
881,1,21,21,90.0,65.0,9,39.86,0,-0.0024517537568253616,-0.10518556162394811,1.053235263632067,-0.12944796125099972,1.5487572467634936,-0.28495302212667256
882,0,20,22,73.0,58.0,7,34.98,0,-0.49280250512199525,-0.006140776667311581,-0.1234865740220567,-0.5699611983715622,0.7653696662053279,-0.8062678262558025
883,1,22,13,84.0,67.0,3,36.33,0,0.4878989976083445,-0.8975438412770403,0.6379216738717881,-0.0035870363594104303,-0.8014054949110037,-0.662051640687293
884,0,21,29,79.0,56.0,3,52.55,1,-0.0024517537568253616,0.6871727180291441,0.2918270157382223,-0.6958221232631515,-0.8014054949110037,1.0706791222173138
885,0,20,18,79.0,82.0,6,45.33,0,-0.49280250512199525,-0.40231991649385773,0.2918270157382223,0.9403699003275091,0.37367587592624496,0.2993895964361017
886,1,20,29,96.0,80.0,6,50.95,1,-0.49280250512199525,0.6871727180291441,1.468548853392346,0.8145089754359199,0.37367587592624496,0.8997562356175999
887,1,18,26,84.0,81.0,4,47.23,0,-1.473504007852335,0.39003836315923457,0.6379216738717881,0.8774394378817145,-0.4097117046319208,0.5023605242732627
888,0,22,34,68.0,89.0,9,59.0,1,0.4878989976083445,1.1823966428123267,-0.46958123215562253,1.3808831374480717,1.5487572467634936,1.7597120088224139
889,0,18,24,99.0,59.0,4,35.75,0,-1.473504007852335,0.19194879324596148,1.6762056482724856,-0.5070307359257675,-0.4097117046319208,-0.7240111870796895
890,1,19,25,57.0,84.0,9,39.1,0,-0.9831532564871651,0.290993578202598,-1.2309894800494674,1.0662308252190984,1.5487572467634936,-0.36614139326153683
891,1,18,36,75.0,79.0,4,54.17,1,-1.473504007852335,1.3804862127256,0.014951289231369626,0.7515785129901252,-0.4097117046319208,1.2437385448995253
892,1,24,25,98.0,78.0,2,53.05,1,1.4686005003386842,0.290993578202598,1.6069867166457723,0.6886480505443306,-1.1930992851900866,1.1240925242797246
893,1,18,39,89.0,88.0,2,63.53,1,-1.473504007852335,1.6776205675955094,0.9840163320053539,1.317952675002277,-1.1930992851900866,2.2436374315078558
894,1,24,36,56.0,92.0,5,61.46,1,1.4686005003386842,1.3804862127256,-1.3002084116761805,1.5696745247854555,-0.018017914352837915,2.022505946969475
895,0,21,34,79.0,62.0,4,62.71,1,-0.0024517537568253616,1.1823966428123267,0.2918270157382223,-0.31823934858838365,-0.4097117046319208,2.156039452125502
896,0,23,16,56.0,86.0,7,43.69,0,0.9782497489735144,-0.6004094864071308,-1.3002084116761805,1.1920917501106878,0.7653696662053279,0.12419363767139414
897,0,20,22,52.0,71.0,5,42.47,0,-0.49280250512199525,-0.006140776667311581,-1.5770841381830332,0.24813481342376814,-0.018017914352837915,-0.006135063360888138
898,0,24,25,50.0,91.0,6,45.86,0,1.4686005003386842,0.290993578202598,-1.7155220014364594,1.5067440623396609,0.37367587592624496,0.3560078026222573
899,1,22,17,85.0,86.0,4,40.81,0,0.4878989976083445,-0.5013647014504943,0.7071406054985012,1.1920917501106878,-0.4097117046319208,-0.1834675582080917
900,1,18,25,74.0,72.0,2,45.11,0,-1.473504007852335,0.290993578202598,-0.054267642395343534,0.3110652758695628,-1.1930992851900866,0.27588769952864106
901,1,24,12,86.0,85.0,9,43.3,0,1.4686005003386842,-0.9965886262336769,0.7763595371252144,1.129161287664893,1.5487572467634936,0.08253118406271365
902,0,22,11,50.0,44.0,7,19.9,0,0.4878989976083445,-1.0956334111903134,-1.7155220014364594,-1.4509876726126871,0.7653696662053279,-2.4172160324581125
903,0,23,27,64.0,82.0,4,49.39,0,0.9782497489735144,0.48908314811587106,-0.7464569586624752,0.9403699003275091,-0.4097117046319208,0.7331064211828778
904,1,23,36,86.0,87.0,3,54.67,1,0.9782497489735144,1.3804862127256,0.7763595371252144,1.2550222125564823,-0.8014054949110037,1.2971519469619361
905,1,18,15,62.0,73.0,3,40.71,0,-1.473504007852335,-0.6994542713637673,-0.8848948219159015,0.37399573831535743,-0.8014054949110037,-0.194150238620574
906,0,19,26,89.0,79.0,9,50.08,1,-0.9831532564871651,0.39003836315923457,0.9840163320053539,0.7515785129901252,1.5487572467634936,0.8068169160290045
907,0,18,26,57.0,50.0,5,35.83,0,-1.473504007852335,0.39003836315923457,-1.2309894800494674,-1.0734048979379194,-0.018017914352837915,-0.7154650427497039
908,1,21,29,54.0,89.0,3,52.08,1,-0.0024517537568253616,0.6871727180291441,-1.4386462749296067,1.3808831374480717,-0.8014054949110037,1.0204705242786478
909,1,24,26,58.0,42.0,5,37.14,0,1.4686005003386842,0.39003836315923457,-1.161770548422754,-1.5768485975042765,-0.018017914352837915,-0.5755219293461873
910,0,20,32,50.0,72.0,2,53.1,1,-0.49280250512199525,0.9843070728990537,-1.7155220014364594,0.3110652758695628,-1.1930992851900866,1.1294338644859663
911,1,19,33,85.0,50.0,4,46.9,0,-0.9831532564871651,1.0833518578556902,0.7071406054985012,-1.0734048979379194,-0.4097117046319208,0.4671076789120717
912,1,18,17,84.0,55.0,2,44.66,0,-1.473504007852335,-0.5013647014504943,0.6379216738717881,-0.7587525857089461,-1.1930992851900866,0.227815637672471
913,1,22,22,51.0,57.0,2,41.66,0,0.4878989976083445,-0.006140776667311581,-1.6463030698097463,-0.6328916608173568,-1.1930992851900866,-0.09266477470199391
914,0,19,6,89.0,69.0,8,30.26,0,-0.9831532564871651,-1.590857335973496,0.9840163320053539,0.12227388853217885,1.1570634564844107,-1.31049034172496
915,0,24,33,72.0,87.0,1,52.76,1,1.4686005003386842,1.0833518578556902,-0.19270550564876987,1.2550222125564823,-1.5847930754691695,1.0931127510835266
916,0,19,25,58.0,94.0,7,42.81,0,-0.9831532564871651,0.290993578202598,-1.161770548422754,1.6955354496770447,0.7653696662053279,0.030186050041551588
917,0,24,19,83.0,49.0,5,43.34,0,1.4686005003386842,-0.3032751315372212,0.5687027422450749,-1.1363353603837139,-0.018017914352837915,0.08680425622770718
918,0,18,31,95.0,57.0,8,51.57,1,-1.473504007852335,0.8852622879424172,1.399329921765633,-0.6328916608173568,1.1570634564844107,0.9659888541749889
919,0,24,35,63.0,77.0,1,52.38,1,1.4686005003386842,1.2814414277689634,-0.8156758902891883,0.625717588098536,-1.5847930754691695,1.0525185655160947
920,0,19,19,53.0,58.0,7,30.69,0,-0.9831532564871651,-0.3032751315372212,-1.50786520655632,-0.5699611983715622,0.7653696662053279,-1.264554815951287
921,1,22,27,79.0,75.0,5,45.91,0,0.4878989976083445,0.48908314811587106,0.2918270157382223,0.49985666320694666,-0.018017914352837915,0.36134914282849806
922,1,23,28,80.0,52.0,4,47.22,0,0.9782497489735144,0.5881279330725077,0.36104594736493545,-0.94754397304633,-0.4097117046319208,0.5012922562320147
923,1,19,17,87.0,85.0,7,49.4,0,-0.9831532564871651,-0.5013647014504943,0.8455784687519275,1.129161287664893,0.7653696662053279,0.7341746892241259
924,1,24,26,60.0,42.0,2,42.37,0,1.4686005003386842,0.39003836315923457,-1.0233326851693278,-1.5768485975042765,-1.1930992851900866,-0.016817743773370454
925,1,23,37,84.0,49.0,1,49.45,0,0.9782497489735144,1.4795309976822364,0.6379216738717881,-1.1363353603837139,-1.5847930754691695,0.7395160294303673
926,1,24,7,57.0,77.0,1,30.69,0,1.4686005003386842,-1.4918125510168596,-1.2309894800494674,0.625717588098536,-1.5847930754691695,-1.264554815951287
927,1,22,23,52.0,40.0,1,34.39,0,0.4878989976083445,0.09290400828932495,-1.5770841381830332,-1.7027095223958657,-1.5847930754691695,-0.8692956406894469
928,0,24,27,63.0,94.0,5,46.37,0,1.4686005003386842,0.48908314811587106,-0.8156758902891883,1.6955354496770447,-0.018017914352837915,0.4104894727259161
929,0,18,33,62.0,66.0,7,50.27,1,-1.473504007852335,1.0833518578556902,-0.8848948219159015,-0.06651749880520506,0.7653696662053279,0.8271140088127211
930,1,20,34,94.0,85.0,2,51.81,1,-0.49280250512199525,1.1823966428123267,1.3301109901389196,1.129161287664893,-1.1930992851900866,0.9916272871649464
931,1,19,29,81.0,47.0,8,49.73,0,-0.9831532564871651,0.6871727180291441,0.4302648789916486,-1.2621962852753033,1.1570634564844107,0.7694275345853168
932,0,20,12,83.0,90.0,4,51.26,1,-0.49280250512199525,-0.9965886262336769,0.5687027422450749,1.4438135998938664,-0.4097117046319208,0.932872544896294
933,1,24,20,94.0,85.0,3,56.94,1,1.4686005003386842,-0.20423034658058464,1.3301109901389196,1.129161287664893,-0.8014054949110037,1.5396487923252808
934,1,22,12,68.0,81.0,8,39.28,0,0.4878989976083445,-0.9965886262336769,-0.46958123215562253,0.8774394378817145,1.1570634564844107,-0.34691256851906893
935,0,19,5,87.0,56.0,2,31.97,0,-0.9831532564871651,-1.6899021209301326,0.8455784687519275,-0.6958221232631515,-1.1930992851900866,-1.1278165066715153
936,1,24,9,65.0,48.0,3,29.93,0,1.4686005003386842,-1.2937229811035864,-0.677238027035762,-1.1992658228295086,-0.8014054949110037,-1.3457431870861514
937,0,23,7,51.0,45.0,3,20.02,0,0.9782497489735144,-1.4918125510168596,-1.6463030698097463,-1.3880572101668924,-0.8014054949110037,-2.404396815963134
938,1,21,5,89.0,82.0,1,40.41,0,-0.0024517537568253616,-1.6899021209301326,0.9840163320053539,0.9403699003275091,-1.5847930754691695,-0.22619827985802096
939,0,24,8,66.0,64.0,6,26.11,0,1.4686005003386842,-1.3927677660602231,-0.6080190954090489,-0.19237842369679434,0.37367587592624496,-1.75382157884297
940,0,20,39,83.0,78.0,2,54.41,1,-0.49280250512199525,1.6776205675955094,0.5687027422450749,0.6886480505443306,-1.1930992851900866,1.2693769778894821
941,0,19,36,91.0,88.0,1,56.06,1,-0.9831532564871651,1.3804862127256,1.1224541952587803,1.317952675002277,-1.5847930754691695,1.4456412046954383
942,1,20,38,65.0,67.0,2,40.41,0,-0.49280250512199525,1.5785757826388729,-0.677238027035762,-0.0035870363594104303,-1.1930992851900866,-0.22619827985802096
943,0,19,29,87.0,72.0,6,53.18,1,-0.9831532564871651,0.6871727180291441,0.8455784687519275,0.3110652758695628,0.37367587592624496,1.1379800088159517
944,1,24,14,51.0,93.0,4,39.32,0,1.4686005003386842,-0.7984990563204039,-1.6463030698097463,1.6326049872312502,-0.4097117046319208,-0.34263949635407615
945,1,18,25,51.0,76.0,6,43.06,0,-1.473504007852335,0.290993578202598,-1.6463030698097463,0.5627871256527414,0.37367587592624496,0.056892751072757
946,1,23,31,75.0,48.0,9,35.93,0,0.9782497489735144,0.8852622879424172,0.014951289231369626,-1.1992658228295086,1.5487572467634936,-0.7047823623372216
947,1,24,31,62.0,57.0,8,47.94,0,1.4686005003386842,0.8852622879424172,-0.8848948219159015,-0.6328916608173568,1.1570634564844107,0.5782075552018862
948,0,20,6,96.0,60.0,1,25.8,0,-0.49280250512199525,-1.590857335973496,1.468548853392346,-0.4441002734799729,-1.5847930754691695,-1.7869378881216647
949,0,21,17,80.0,41.0,8,33.32,0,-0.0024517537568253616,-0.5013647014504943,0.36104594736493545,-1.639779059950071,1.1570634564844107,-0.983600321103006
950,1,21,13,83.0,82.0,9,42.72,0,-0.0024517537568253616,-0.8975438412770403,0.5687027422450749,0.9403699003275091,1.5487572467634936,0.020571637670317274
951,1,22,26,88.0,77.0,6,50.82,1,0.4878989976083445,0.39003836315923457,0.9147974003786408,0.625717588098536,0.37367587592624496,0.8858687510813728
952,0,19,30,52.0,79.0,5,49.23,0,-0.9831532564871651,0.7862175029857806,-1.5770841381830332,0.7515785129901252,-0.018017914352837915,0.7160141325229059
953,1,20,16,57.0,75.0,6,33.34,0,-0.49280250512199525,-0.6004094864071308,-1.2309894800494674,0.49985666320694666,0.37367587592624496,-0.9814637850205092
954,0,22,21,72.0,89.0,6,51.58,1,0.4878989976083445,-0.10518556162394811,-0.19270550564876987,1.3808831374480717,0.37367587592624496,0.967057122216237
955,1,20,18,63.0,82.0,9,42.28,0,-0.49280250512199525,-0.40231991649385773,-0.8156758902891883,0.9403699003275091,1.5487572467634936,-0.026432156144604008
956,1,19,18,76.0,76.0,4,38.8,0,-0.9831532564871651,-0.40231991649385773,0.08417022085808279,0.5627871256527414,-0.4097117046319208,-0.39818943449898375
957,0,24,38,78.0,54.0,2,46.0,0,1.4686005003386842,1.5785757826388729,0.22260808411150912,-0.8216830481547407,-1.1930992851900866,0.3709635551997324
958,1,24,24,88.0,67.0,9,40.24,0,1.4686005003386842,0.19194879324596148,0.9147974003786408,-0.0035870363594104303,1.5487572467634936,-0.24435883655924007
959,0,21,15,88.0,57.0,2,42.54,0,-0.0024517537568253616,-0.6994542713637673,0.9147974003786408,-0.6328916608173568,-1.1930992851900866,0.001342812927849408
960,1,24,20,50.0,73.0,9,36.14,0,1.4686005003386842,-0.20423034658058464,-1.7155220014364594,0.37399573831535743,1.5487572467634936,-0.682348733471009
961,1,24,35,66.0,61.0,2,48.83,0,1.4686005003386842,1.2814414277689634,-0.6080190954090489,-0.38116981103417824,-1.1930992851900866,0.6732834108729775
962,1,18,10,90.0,50.0,8,23.64,0,-1.473504007852335,-1.19467819614695,1.053235263632067,-1.0734048979379194,1.1570634564844107,-2.0176837850312794
963,0,21,23,79.0,52.0,9,32.44,0,-0.0024517537568253616,0.09290400828932495,0.2918270157382223,-0.94754397304633,1.5487572467634936,-1.0776079087328494
964,1,22,8,62.0,43.0,9,28.93,0,0.4878989976083445,-1.3927677660602231,-0.8848948219159015,-1.5139181350584818,1.5487572467634936,-1.452569991210973
965,1,23,8,70.0,61.0,9,32.77,0,0.9782497489735144,-1.3927677660602231,-0.3311433689021962,-0.38116981103417824,1.5487572467634936,-1.0423550633716576
966,1,18,24,68.0,46.0,2,32.22,0,-1.473504007852335,0.19194879324596148,-0.46958123215562253,-1.325126747721098,-1.1930992851900866,-1.10110980564031
967,1,22,14,68.0,82.0,4,33.95,0,0.4878989976083445,-0.7984990563204039,-0.46958123215562253,0.9403699003275091,-0.4097117046319208,-0.9162994345043681
968,0,19,28,74.0,93.0,7,55.66,1,-0.9831532564871651,0.5881279330725077,-0.054267642395343534,1.6326049872312502,0.7653696662053279,1.402910483045509
969,0,18,39,71.0,63.0,2,57.22,1,-1.473504007852335,1.6776205675955094,-0.26192443727548304,-0.255308886142589,-1.1930992851900866,1.5695602974802312
970,1,22,30,80.0,43.0,1,39.92,0,0.4878989976083445,0.7862175029857806,0.36104594736493545,-1.5139181350584818,-1.5847930754691695,-0.278543413879183
971,0,19,25,66.0,67.0,3,37.73,0,-0.9831532564871651,0.290993578202598,-0.6080190954090489,-0.0035870363594104303,-0.8014054949110037,-0.5124941149125429
972,1,21,25,72.0,54.0,4,43.34,0,-0.0024517537568253616,0.290993578202598,-0.19270550564876987,-0.8216830481547407,-0.4097117046319208,0.08680425622770718
973,1,23,14,81.0,40.0,8,26.78,0,0.9782497489735144,-0.7984990563204039,0.4302648789916486,-1.7027095223958657,1.1570634564844107,-1.6822476200793395
974,1,19,8,59.0,94.0,6,34.53,0,-0.9831532564871651,-1.3927677660602231,-1.092551616796041,1.6955354496770447,0.37367587592624496,-0.8543398881119717
975,0,24,24,59.0,42.0,2,38.06,0,1.4686005003386842,0.19194879324596148,-1.092551616796041,-1.5768485975042765,-1.1930992851900866,-0.4772412695513512
976,0,20,21,85.0,53.0,9,43.28,0,-0.49280250512199525,-0.10518556162394811,0.7071406054985012,-0.8846135106005354,1.5487572467634936,0.08039464798021764
977,0,19,11,57.0,77.0,2,29.27,0,-0.9831532564871651,-1.0956334111903134,-1.2309894800494674,0.625717588098536,-1.1930992851900866,-1.4162488778085338
978,0,19,8,69.0,89.0,5,28.24,0,-0.9831532564871651,-1.3927677660602231,-0.40036230052890937,1.3808831374480717,-0.018017914352837915,-1.5262804860571002
979,0,23,33,81.0,40.0,4,39.48,0,0.9782497489735144,1.0833518578556902,0.4302648789916486,-1.7027095223958657,-0.4097117046319208,-0.32554720769410506
980,0,20,18,99.0,77.0,7,36.28,0,-0.49280250512199525,-0.40231991649385773,1.6762056482724856,0.625717588098536,0.7653696662053279,-0.6673929808935338
981,0,24,7,63.0,77.0,8,36.97,0,1.4686005003386842,-1.4918125510168596,-0.8156758902891883,0.625717588098536,1.1570634564844107,-0.5936824860474071
982,0,22,28,99.0,60.0,5,56.42,1,0.4878989976083445,0.5881279330725077,1.6762056482724856,-0.4441002734799729,-0.018017914352837915,1.4840988541803741
983,0,22,20,77.0,87.0,5,56.63,1,0.4878989976083445,-0.20423034658058464,0.15338915248479595,1.2550222125564823,-0.018017914352837915,1.5065324830465867
984,1,19,8,95.0,68.0,2,41.12,0,-0.9831532564871651,-1.3927677660602231,1.399329921765633,0.05934342608638421,-1.1930992851900866,-0.1503512489293975
985,0,20,28,73.0,44.0,8,43.97,0,-0.49280250512199525,0.5881279330725077,-0.1234865740220567,-1.4509876726126871,1.1570634564844107,0.15410514282634433
986,0,20,38,64.0,88.0,2,55.24,1,-0.49280250512199525,1.5785757826388729,-0.7464569586624752,1.317952675002277,-1.1930992851900866,1.3580432253130845
987,0,24,34,71.0,49.0,6,41.64,0,1.4686005003386842,1.1823966428123267,-0.26192443727548304,-1.1363353603837139,0.37367587592624496,-0.09480131078448992
988,0,23,22,79.0,67.0,8,50.38,1,0.9782497489735144,-0.006140776667311581,0.2918270157382223,-0.0035870363594104303,1.1570634564844107,0.8388649572664515
989,0,21,23,53.0,60.0,6,41.83,0,-0.0024517537568253616,0.09290400828932495,-1.50786520655632,-0.4441002734799729,0.37367587592624496,-0.07450421800077404
990,0,22,35,62.0,89.0,4,51.27,1,0.4878989976083445,1.2814414277689634,-0.8848948219159015,1.3808831374480717,-0.4097117046319208,0.9339408129375428
991,0,23,23,72.0,46.0,4,39.39,0,0.9782497489735144,0.09290400828932495,-0.19270550564876987,-1.325126747721098,-0.4097117046319208,-0.3351616200653386
992,0,18,23,57.0,42.0,6,34.2,0,-1.473504007852335,0.09290400828932495,-1.2309894800494674,-1.5768485975042765,0.37367587592624496,-0.8895927334731627
993,0,22,26,67.0,84.0,4,49.51,0,0.4878989976083445,0.39003836315923457,-0.5388001637823356,1.0662308252190984,-0.4097117046319208,0.7459256376778561
994,0,23,28,61.0,86.0,8,45.51,0,0.9782497489735144,0.5881279330725077,-0.9541137535426146,1.1920917501106878,1.1570634564844107,0.3186184211785696
995,0,22,16,80.0,59.0,9,31.42,0,0.4878989976083445,-0.6004094864071308,0.36104594736493545,-0.5070307359257675,1.5487572467634936,-1.186571248940167
996,1,21,34,63.0,58.0,1,53.27,1,-0.0024517537568253616,1.1823966428123267,-0.8156758902891883,-0.5699611983715622,-1.5847930754691695,1.147594421187186
997,1,18,35,83.0,74.0,4,60.5,1,-1.473504007852335,1.2814414277689634,0.5687027422450749,0.4369262007611521,-0.4097117046319208,1.9199522150096462
998,0,21,23,67.0,43.0,4,38.77,0,-0.0024517537568253616,0.09290400828932495,-0.5388001637823356,-1.5139181350584818,-0.4097117046319208,-0.4013942386227278
999,0,24,34,83.0,44.0,2,43.57,0,1.4686005003386842,1.1823966428123267,0.5687027422450749,-1.4509876726126871,-1.1930992851900866,0.11137442117641583
1000,1,18,37,60.0,40.0,6,37.9,0,-1.473504007852335,1.4795309976822364,-1.0233326851693278,-1.7027095223958657,0.37367587592624496,-0.4943335582113231
